,Title,Artist
2414,Blank Space,I Prevail
2415,Irresistible,Fall Out Boy
2416,Gold,Imagine Dragons
2417,Lampshades On Fire,Modest Mouse
2418,Work Song,Hozier
2419,One Last Night,Vaults
2420,From Eden,Hozier
2421,Polaroid,Imagine Dragons
2422,Mess Is Mine,Vance Joy
2423,Rollercoaster,Bleachers
2424,Dream,Imagine Dragons
2425,Reflections,MisterWives
2426,I'm On Fire,AWOLNATION
2427,Hollow Moon (Bad Wolf),AWOLNATION
2428,Black Sun,Death Cab For Cutie
2429,Coming For You,The Offspring
2430,Lifted Up (1985),Passion Pit
2431,Smoke + Mirrors,Imagine Dragons
2432,Something From Nothing,Foo Fighters
2433,Electric Love,BORNS
2434,Face Everything And Rise,Papa Roach
2435,Ex's & Oh's,Elle King
2436,Same Damn Life,Seether
2437,Undiscovered,Laura Welsh
2438,Weekend,Priory
2439,Drown,Bring Me The Horizon
2440,It Comes Back To You,Imagine Dragons
2441,Flashed Junk Mind,Milky Chance
2442,Let It Go,James Bay
2443,Friction,Imagine Dragons
2444,Figure It Out,Royal Blood
2445,Every Breaking Wave,U2
2446,The Fall,Imagine Dragons
2447,Fourth Of July,Fall Out Boy
2448,Hold Back The River,James Bay
2449,Congregation,Foo Fighters
2450,Take Me To Church,Hozier
2451,Shut Up And Dance,WALK THE MOON
2452,Centuries,Fall Out Boy
2453,Riptide,Vance Joy
2454,I Bet My Life,Imagine Dragons
2455,Budapest,George Ezra
2456,Believe,Mumford
2457,Fairly Local,twenty one pilots
2458,Immortals,Fall Out Boy
2459,Stolen Dance,Milky Chance
2460,Let It Go,James Bay
2461,Lampshades On Fire,Modest Mouse
2462,Uma Thurman,Fall Out Boy
2463,Hollow Moon (Bad Wolf),AWOLNATION
2464,Crystals,Of Monsters And Men
2465,What Kind Of Man,Florence + The Machine
2466,Nothing Without Love,Nate Ruess
2467,Psycho,Muse
2468,Mess Is Mine,Vance Joy
2469,Hold Back The River,James Bay
2470,Black Sun,Death Cab For Cutie
2471,Coming For You,The Offspring
2472,Congregation,Foo Fighters
2473,First Kiss,Kid Rock
2474,Irresistible,Fall Out Boy
2475,Rollercoaster,Bleachers
2476,Shots,Imagine Dragons
2477,Blank Space,I Prevail
2478,Heavy Is The Head,Zac Brown Band
2479,Electric Love,BORNS
2480,Don't Wanna Fight,Alabama Shakes
2481,Brother,NEEDTOBREATHE
2482,Someone New,Hozier
2483,Ex's & Oh's,Elle King
2484,My Type,Saint Motel
2485,Cherry Wine,Hozier
2486,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2487,Drown,Bring Me The Horizon
2488,Apocalyptic,Halestorm
2489,I'm So Sorry,Imagine Dragons
2490,Weight Of Love,The Black Keys
2491,Flashed Junk Mind,Milky Chance
2492,Our Own House,MisterWives
2493,Kathleen,Catfish And The Bottlemen
2494,Somebody New,Joywave
2495,Follow Me Down,The Pretty Reckless
2496,Absolution Calling,Incubus
2497,Lifted Up (1985),Passion Pit
2498,Jackie And Wilson,Hozier
2499,Face Everything And Rise,Papa Roach
2500,Shut Up And Dance,WALK THE MOON
2501,Take Me To Church,Hozier
2502,Riptide,Vance Joy
2503,Budapest,George Ezra
2504,Centuries,Fall Out Boy
2505,I Bet My Life,Imagine Dragons
2506,Believe,Mumford
2507,Imagine,Sawyer Fredericks
2508,Renegades,X Ambassadors
2509,House Of The Rising Sun,Kimberly Nichole
2510,The Wolf,Mumford
2511,Uma Thurman,Fall Out Boy
2512,Nothing Without Love,Nate Ruess
2513,Hollow Moon (Bad Wolf),AWOLNATION
2514,Tear In My Heart,twenty one pilots
2515,Angels Fall,Breaking Benjamin
2516,Hold Back The River,James Bay
2517,What Kind Of Man,Florence + The Machine
2518,Failure,Breaking Benjamin
2519,Black Sun,Death Cab For Cutie
2520,Lampshades On Fire,Modest Mouse
2521,Brother,NEEDTOBREATHE
2522,Dead Inside,Muse
2523,Don't Wanna Fight,Alabama Shakes
2524,Crystals,Of Monsters And Men
2525,Heavy Is The Head,Zac Brown Band
2526,My Type,Saint Motel
2527,Shots,Imagine Dragons
2528,Congregation,Foo Fighters
2529,Coming For You,The Offspring
2530,America,Joshua Davis
2531,Irresistible,Fall Out Boy
2532,Fairly Local,twenty one pilots
2533,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2534,Trouble,Sawyer Fredericks
2535,Blank Space,I Prevail
2536,Follow Me Down,The Pretty Reckless
2537,Peaches,In The Valley Below
2538,First Kiss,Kid Rock
2539,Electric Love,BORNS
2540,I'm So Sorry,Imagine Dragons
2541,Ship To Wreck,Florence + The Machine
2542,Someone New,Hozier
2543,Ex's & Oh's,Elle King
2544,Take Me To Church,India Carney
2545,Weight Of Love,The Black Keys
2546,Greek Tragedy,The Wombats
2547,Miss You,Mia Z
2548,Cherry Wine,Hozier
2549,Apocalyptic,Halestorm
2550,Shut Up And Dance,WALK THE MOON
2551,Budapest,George Ezra
2552,Please,Sawyer Fredericks
2553,Take Me To Church,Hozier
2554,Centuries,Fall Out Boy
2555,Old Man,Sawyer Fredericks
2556,Uma Thurman,Fall Out Boy
2557,Believe,Mumford
2558,Stressed Out,twenty one pilots
2559,Renegades,X Ambassadors
2560,Tear In My Heart,twenty one pilots
2561,Hold Back The River,James Bay
2562,The Workingman's Hymn,Joshua Davis
2563,Nothing Without Love,Nate Ruess
2564,Hallelujah,Joshua Davis
2565,Ride,twenty one pilots
2566,Brother,NEEDTOBREATHE
2567,Dead Inside,Muse
2568,Hallelujah,Panic! At The Disco
2569,The Wolf,Mumford
2570,Delilah,Florence + The Machine
2571,Fairly Local,twenty one pilots
2572,Hollow Moon (Bad Wolf),AWOLNATION
2573,Shots,Imagine Dragons
2574,My Type,Saint Motel
2575,Failure,Breaking Benjamin
2576,Crystals,Of Monsters And Men
2577,Someone New,Hozier
2578,Ex's & Oh's,Elle King
2579,Black Sun,Death Cab For Cutie
2580,Heavydirtysoul,twenty one pilots
2581,Don't Wanna Fight,Alabama Shakes
2582,Snake Eyes,Mumford
2583,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2584,Heavy Is The Head,Zac Brown Band
2585,Peaches,In The Valley Below
2586,Simple Man,Sawyer Fredericks
2587,Lane Boy,twenty one pilots
2588,Go Big Or Go Home,American Authors
2589,Mercy,Muse
2590,Doubt,twenty one pilots
2591,The Judge,twenty one pilots
2592,What Kind Of Man,Florence + The Machine
2593,Irresistible,Fall Out Boy
2594,Polarize,twenty one pilots
2595,First,Cold War Kids
2596,Blank Space,I Prevail
2597,Electric Love,BORNS
2598,Tompkins Square Park,Mumford
2599,Congregation,Foo Fighters
2600,Shut Up And Dance,WALK THE MOON
2601,Budapest,George Ezra
2602,Uma Thurman,Fall Out Boy
2603,Take Me To Church,Hozier
2604,Centuries,Fall Out Boy
2605,Renegades,X Ambassadors
2606,Believe,Mumford
2607,Tear In My Heart,twenty one pilots
2608,Dreams,Beck
2609,Hold Back The River,James Bay
2610,Stressed Out,twenty one pilots
2611,Ex's & Oh's,Elle King
2612,Brother,NEEDTOBREATHE
2613,Dead Inside,Muse
2614,Shots,Imagine Dragons
2615,Someone New,Hozier
2616,Crystals,Of Monsters And Men
2617,Jekyll And Hyde,Five Finger Death Punch
2618,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2619,Failure,Breaking Benjamin
2620,The Divine Zero,Pierce The Veil
2621,Nothing Without Love,Nate Ruess
2622,Ride,twenty one pilots
2623,Hallelujah,Panic! At The Disco
2624,My Type,Saint Motel
2625,The Wolf,Mumford
2626,Ship To Wreck,Florence + The Machine
2627,Fairly Local,twenty one pilots
2628,Angel,Theory Of A Deadman
2629,Don't Wanna Fight,Alabama Shakes
2630,What Kind Of Man,Florence + The Machine
2631,Heavy Is The Head,Zac Brown Band
2632,First,Cold War Kids
2633,Human Race,Three Days Grace
2634,Electric Love,BORNS
2635,Heavydirtysoul,twenty one pilots
2636,I Am,AWOLNATION
2637,Little Monster,Royal Blood
2638,Go Big Or Go Home,American Authors
2639,The Judge,twenty one pilots
2640,Could Have Been Me,The Struts
2641,Nobody Praying For Me,Seether
2642,House Of Gold,twenty one pilots
2643,Doubt,twenty one pilots
2644,Mercy,Muse
2645,Lydia,Highly Suspect
2646,Jenny,Nothing More
2647,Lane Boy,twenty one pilots
2648,Peaches,In The Valley Below
2649,Polarize,twenty one pilots
2650,Shut Up And Dance,WALK THE MOON
2651,Uma Thurman,Fall Out Boy
2652,Renegades,X Ambassadors
2653,Budapest,George Ezra
2654,Take Me To Church,Hozier
2655,Centuries,Fall Out Boy
2656,Ex's & Oh's,Elle King
2657,Tear In My Heart,twenty one pilots
2658,Brother,NEEDTOBREATHE
2659,Hold Back The River,James Bay
2660,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2661,Dreams,Beck
2662,Stressed Out,twenty one pilots
2663,Believe,Mumford
2664,Shots,Imagine Dragons
2665,Jekyll And Hyde,Five Finger Death Punch
2666,Hallelujah,Panic! At The Disco
2667,The Wolf,Mumford
2668,First,Cold War Kids
2669,Someone New,Hozier
2670,Crystals,Of Monsters And Men
2671,My Type,Saint Motel
2672,2 Heads,Coleman Hell
2673,The Vengeful One,Disturbed
2674,Failure,Breaking Benjamin
2675,Cut The Cord,Shinedown
2676,Happy Song,Bring Me The Horizon
2677,Ride,twenty one pilots
2678,Could Have Been Me,The Struts
2679,Go Big Or Go Home,American Authors
2680,Dead Inside,Muse
2681,Ship To Wreck,Florence + The Machine
2682,Angel,Theory Of A Deadman
2683,Little Monster,Royal Blood
2684,Fairly Local,twenty one pilots
2685,Lydia,Highly Suspect
2686,Jenny,Nothing More
2687,Amen,Halestorm
2688,Footsteps,Pop Evil
2689,House Of Gold,twenty one pilots
2690,Let It Go,James Bay
2691,Black Mambo,Glass Animals
2692,Different Colors,WALK THE MOON
2693,Heavy Is The Head,Zac Brown Band
2694,Nobody Praying For Me,Seether
2695,The Judge,twenty one pilots
2696,Sedona,Houndmouth.
2697,Gravity,Papa Roach
2698,Moaning Lisa Smile,Wolf Alice
2699,Something's Gotta Give,All Time Low
2700,Shut Up And Dance,WALK THE MOON
2701,Uma Thurman,Fall Out Boy
2702,Renegades,X Ambassadors
2703,Ex's & Oh's,Elle King
2704,Centuries,Fall Out Boy
2705,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2706,Tear In My Heart,twenty one pilots
2707,Brother,NEEDTOBREATHE
2708,Stressed Out,twenty one pilots
2709,Shots,Imagine Dragons
2710,First,Cold War Kids
2711,Someone New,Hozier
2712,Dreams,Beck
2713,Cut The Cord,Shinedown
2714,Jekyll And Hyde,Five Finger Death Punch
2715,The Wolf,Mumford
2716,Believe,Mumford
2717,Hallelujah,Panic! At The Disco
2718,2 Heads,Coleman Hell
2719,Go Big Or Go Home,American Authors
2720,Could Have Been Me,The Struts
2721,Ride,twenty one pilots
2722,Ship To Wreck,Florence + The Machine
2723,S.O.B.,Nathaniel Rateliff
2724,Let It Go,James Bay
2725,The Vengeful One,Disturbed
2726,Lydia,Highly Suspect
2727,I Am,AWOLNATION
2728,Footsteps,Pop Evil
2729,Throne,Bring Me The Horizon
2730,Sedona,Houndmouth.
2731,Lane Boy,twenty one pilots
2732,Jenny,Nothing More
2733,Gravity,Papa Roach
2734,Never Ending Circles,CHVRCHES
2735,Different Colors,WALK THE MOON
2736,The Judge,twenty one pilots
2737,Heavydirtysoul,twenty one pilots
2738,Blame It On Me,George Ezra
2739,Leave A Trace,CHVRCHES
2740,Angels Fall,Breaking Benjamin
2741,Doubt,twenty one pilots
2742,Angel,Theory Of A Deadman
2743,Run,AWOLNATION
2744,Polarize,twenty one pilots
2745,Let It Happen,Tame Impala
2746,Killpop,Slipknot
2747,Mercy,Muse
2748,Happy Song,Bring Me The Horizon
2749,Our Own House,MisterWives
2750,Shut Up And Dance,WALK THE MOON
2751,Uma Thurman,Fall Out Boy
2752,Renegades,X Ambassadors
2753,Ex's & Oh's,Elle King
2754,Centuries,Fall Out Boy
2755,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2756,Stressed Out,twenty one pilots
2757,First,Cold War Kids
2758,Tear In My Heart,twenty one pilots
2759,Someone New,Hozier
2760,S.O.B.,Nathaniel Rateliff
2761,Throne,Bring Me The Horizon
2762,Jekyll And Hyde,Five Finger Death Punch
2763,Cut The Cord,Shinedown
2764,Dreams,Beck
2765,Hallelujah,Panic! At The Disco
2766,The Wolf,Mumford
2767,I Am,AWOLNATION
2768,Happy Song,Bring Me The Horizon
2769,2 Heads,Coleman Hell
2770,Could Have Been Me,The Struts
2771,True Friends,Bring Me The Horizon
2772,Ride,twenty one pilots
2773,Let It Go,James Bay
2774,Ship To Wreck,Florence + The Machine
2775,Footsteps,Pop Evil
2776,The Vengeful One,Disturbed
2777,Angels Fall,Breaking Benjamin
2778,Lydia,Highly Suspect
2779,Lane Boy,twenty one pilots
2780,Sedona,Houndmouth.
2781,Heavydirtysoul,twenty one pilots
2782,Different Colors,WALK THE MOON
2783,R.I.P. 2 My Youth,The Neighbourhood
2784,Roots,Imagine Dragons
2785,Wasn't Expecting That,Jamie Lawson
2786,Gravity,Papa Roach
2787,The Judge,twenty one pilots
2788,Blame It On Me,George Ezra
2789,Follow You,Bring Me The Horizon
2790,Doomed,Bring Me The Horizon
2791,Outside,Foo Fighters
2792,Song For Someone,U2
2793,Mercy,Muse
2794,Jenny,Nothing More
2795,Doubt,twenty one pilots
2796,Polarize,twenty one pilots
2797,The Ghosts Of Beverly Drive,Death Cab For Cutie
2798,Circles,machineheart
2799,Our Own House,MisterWives
2800,Ex's & Oh's,Elle King
2801,Renegades,X Ambassadors
2802,Shut Up And Dance,WALK THE MOON
2803,Uma Thurman,Fall Out Boy
2804,Stressed Out,twenty one pilots
2805,Irresistible,Fall Out Boy
2806,Someone New,Hozier
2807,S.O.B.,Nathaniel Rateliff
2808,First,Cold War Kids
2809,Cecilia And The Satellite,Andrew McMahon In The Wilderness
2810,Let It Go,James Bay
2811,2 Heads,Coleman Hell
2812,Victorious,Panic! At The Disco
2813,Cut The Cord,Shinedown
2814,Could Have Been Me,The Struts
2815,Throne,Bring Me The Horizon
2816,Ride,twenty one pilots
2817,Roots,Imagine Dragons
2818,Jekyll And Hyde,Five Finger Death Punch
2819,I Am,AWOLNATION
2820,Ship To Wreck,Florence + The Machine
2821,Angels Fall,Breaking Benjamin
2822,Fire And The Flood,Vance Joy
2823,Nearly Forgot My Broken Heart,Chris Cornell
2824,Footsteps,Pop Evil
2825,Dreams,Beck
2826,Different Colors,WALK THE MOON
2827,Gravity,Papa Roach
2828,Lane Boy,twenty one pilots
2829,Love Me,The 1975
2830,Blame It On Me,George Ezra
2831,Song For Someone,U2
2832,Leave A Trace,CHVRCHES
2833,Heavydirtysoul,twenty one pilots
2834,The Ghosts Of Beverly Drive,Death Cab For Cutie
2835,Lydia,Highly Suspect
2836,Emperor's New Clothes,Panic! At The Disco
2837,R.I.P. 2 My Youth,The Neighbourhood
2838,The Vengeful One,Disturbed
2839,Mercy,Muse
2840,Unsteady,X Ambassadors
2841,Outside,Foo Fighters
2842,Doubt,twenty one pilots
2843,Polarize,twenty one pilots
2844,The Otherside,Red Sun Rising
2845,Happy Song,Bring Me The Horizon
2846,Mountain At My Gates,Foals
2847,Dug My Heart,BORNS
2848,Georgia,Vance Joy
2849,Molecules,Atlas Genius
2850,Royals,Lorde
2851,Demons,Imagine Dragons
2852,Let Her Go,Passenger
2853,Sweater Weather,The Neighbourhood
2854,Team,Lorde
2855,Pompeii,Bastille
2856,Radioactive,Imagine Dragons
2857,Sail,AWOLNATION
2858,Safe And Sound,Capital Cities
2859,Best Day Of My Life,American Authors
2860,Who You Love,John Mayer
2861,Let It Be,Tessanne Chin
2862,Alone Together,Fall Out Boy
2863,Do I Wanna Know?,Arctic Monkeys
2864,Out Of My League,Fitz And The Tantrums
2865,Love Don't Die,The Fray
2866,I See Fire,Ed Sheeran
2867,Tennis Court,Lorde
2868,Come A Little Closer,Cage The Elephant
2869,Come To Me,Goo Goo Dolls
2870,Sirens,Pearl Jam
2871,Miss Jackson,Panic! At The Disco
2872,Afraid,The Neighbourhood
2873,Unbelievers,Vampire Weekend
2874,Chocolate,The 1975
2875,400 Lux,Lorde
2876,A Light That Never Comes,Linkin Park
2877,Glory And Gore,Lorde
2878,The Wire,HAIM
2879,Buzzcut Season,Lorde
2880,The Mother We Share,CHVRCHES
2881,Dirty Paws,Of Monsters And Men
2882,Battle Born,Five Finger Death Punch
2883,Ribs,Lorde
2884,Shepherd Of Fire,Avenged Sevenfold
2885,Ain't It Fun,Paramore
2886,Hallelujah,Matthew Schuler
2887,White Teeth Teens,Lorde
2888,Lola Montez,Volbeat
2889,Holding On For Life,Broken Bells
2890,Never Never,Korn
2891,A World Alone,Lorde
2892,The Love Club,Lorde
2893,House Of Gold,twenty one pilots
2894,Atlas,Coldplay
2895,Nothing More,The Alternate Routes
2896,Have Yourself A Merry Little Christmas,Cat Power
2897,It's About Time,Young The Giant
2898,Deal With The Devil,Pop Evil
2899,Tessellate,alt-J
2900,Pompeii,Bastille
2901,Team,Lorde
2902,Let Her Go,Passenger
2903,Royals,Lorde
2904,Demons,Imagine Dragons
2905,Best Day Of My Life,American Authors
2906,Radioactive,Imagine Dragons
2907,Sweater Weather,The Neighbourhood
2908,Sail,AWOLNATION
2909,Safe And Sound,Capital Cities
2910,Love Don't Die,The Fray
2911,Do I Wanna Know?,Arctic Monkeys
2912,Chocolate,The 1975
2913,On Top Of The World,Imagine Dragons
2914,Sleeping With A Friend,Neon Trees
2915,Glory And Gore,Lorde
2916,Come A Little Closer,Cage The Elephant
2917,Afraid,The Neighbourhood
2918,The Walker,Fitz And The Tantrums
2919,Coming Of Age,Foster The People
2920,Ain't It Fun,Paramore
2921,Fall In Love,Phantogram
2922,Pumpin Blood,NONONO
2923,Skinny Love,Birdy
2924,Alone Together,Fall Out Boy
2925,Come To Me,Goo Goo Dolls
2926,Bad Blood,Bastille
2927,Unbelievers,Vampire Weekend
2928,Heaven Knows,The Pretty Reckless
2929,It's About Time,Young The Giant
2930,Shepherd Of Fire,Avenged Sevenfold
2931,Come With Me Now,KONGOS
2932,400 Lux,Lorde
2933,Girls Chase Boys,Ingrid Michaelson
2934,Take Out The Gunman,Chevelle
2935,Invisible,U2
2936,The Mother We Share,CHVRCHES
2937,Buzzcut Season,Lorde
2938,Why'd You Only Call Me When You're High?,Arctic Monkeys
2939,Holding On For Life,Broken Bells
2940,Ribs,Lorde
2941,White Teeth Teens,Lorde
2942,R U Mine?,Arctic Monkeys
2943,A World Alone,Lorde
2944,What If I Was Nothing,All That Remains
2945,Tonight You're Perfect,New Politics
2946,Battle Born,Five Finger Death Punch
2947,House Of Gold,twenty one pilots
2948,Lola Montez,Volbeat
2949,Tired,Stone Sour
2950,Pompeii,Bastille
2951,Team,Lorde
2952,Best Day Of My Life,American Authors
2953,Let Her Go,Passenger
2954,Demons,Imagine Dragons
2955,Royals,Lorde
2956,Radioactive,Imagine Dragons
2957,Ain't It Fun,Paramore
2958,Magic,Coldplay
2959,Do I Wanna Know?,Arctic Monkeys
2960,Sleeping With A Friend,Neon Trees
2961,The Walker,Fitz And The Tantrums
2962,On Top Of The World,Imagine Dragons
2963,Coming Of Age,Foster The People
2964,We Might Be Dead By Tomorrow,Soko
2965,Come With Me Now,KONGOS
2966,Heaven Knows,The Pretty Reckless
2967,Glory And Gore,Lorde
2968,Fall In Love,Phantogram
2969,Bad Blood,Bastille
2970,Best Friend,Foster The People
2971,Love Don't Die,The Fray
2972,Tonight You're Perfect,New Politics
2973,Forever,HAIM
2974,Girls Chase Boys,Ingrid Michaelson
2975,Pumpin Blood,NONONO
2976,Skinny Love,Birdy
2977,It's About Time,Young The Giant
2978,Zombie,The Cranberries
2979,Why'd You Only Call Me When You're High?,Arctic Monkeys
2980,Take Out The Gunman,Chevelle
2981,Shepherd Of Fire,Avenged Sevenfold
2982,Unbelievers,Vampire Weekend
2983,Guilty All The Same,Linkin Park
2984,What If I Was Nothing,All That Remains
2985,Riptide,Vance Joy
2986,Doses & Mimosas,Cherub
2987,The Wire,HAIM
2988,R U Mine?,Arctic Monkeys
2989,Ordinary Love,U2
2990,I Wanna Get Better,Bleachers
2991,Are You What You Want To Be?,Foster The People
2992,Shot At The Night,The Killers
2993,House Of The Rising Sun,Five Finger Death Punch
2994,Pseudologia Fantastica,Foster The People
2995,Blue Moon,Beck
2996,Wait For Me,Kings Of Leon
2997,Not Gonna Die,Skillet
2998,Supernova,Ray LaMontagne
2999,Giants,Bear Hands
3000,Ain't It Fun,Paramore
3001,Pompeii,Bastille
3002,Best Day Of My Life,American Authors
3003,Come With Me Now,KONGOS
3004,Team,Lorde
3005,A Sky Full Of Stars,Coldplay
3006,Habits (Stay High),Tove Lo
3007,Girls Chase Boys,Ingrid Michaelson
3008,Tennis Court,Lorde
3009,The Writing's On The Wall,OK Go
3010,Riptide,Vance Joy
3011,Sleeping With A Friend,Neon Trees
3012,Magic,Coldplay
3013,Jungle,Jamie N Commons &
3014,The Walker,Fitz And The Tantrums
3015,Fever,The Black Keys
3016,I Wanna Get Better,Bleachers
3017,Bad Blood,Bastille
3018,Why'd You Only Call Me When You're High?,Arctic Monkeys
3019,Heaven Knows,The Pretty Reckless
3020,Lazaretto,Jack White
3021,Dangerous,Big Data
3022,Not About Angels,Birdy
3023,Guilty All The Same,Linkin Park
3024,Peace,O.A.R.
3025,Until It's Gone,Linkin Park
3026,All I Want,Kodaline
3027,Take Me To Church,Hozier
3028,Words As Weapons,Seether
3029,Cardiac Arrest,Bad Suns
3030,Torn To Pieces,Pop Evil
3031,I Don't Want To Be Here Anymore,Rise Against
3032,Final Masquerade,Linkin Park
3033,Painkiller,Three Days Grace
3034,Thunder Clatter,Wild Cub
3035,Forever,HAIM
3036,Snap Out Of It,Arctic Monkeys
3037,My Sweet Summer,The Dirty Heads
3038,Doses & Mimosas,Cherub
3039,Believer,American Authors
3040,Giants,Bear Hands
3041,This Means War,Avenged Sevenfold
3042,Best Friend,Foster The People
3043,Everybody Wants To Rule The World,Lorde
3044,Stolen Dance,Milky Chance
3045,Car Radio,twenty one pilots
3046,1000hp,Godsmack
3047,House Of The Rising Sun,Five Finger Death Punch
3048,Multiplied,NEEDTOBREATHE
3049,XO,John Mayer
3050,Habits (Stay High),Tove Lo
3051,A Sky Full Of Stars,Coldplay
3052,Come With Me Now,KONGOS
3053,Pompeii,Bastille
3054,Ain't It Fun,Paramore
3055,Best Day Of My Life,American Authors
3056,Riptide,Vance Joy
3057,Stolen Dance,Milky Chance
3058,Team,Lorde
3059,Take Me To Church,Hozier
3060,I Wanna Get Better,Bleachers
3061,Dangerous,Big Data
3062,Edge Of A Revolution,Nickelback
3063,My Sweet Summer,The Dirty Heads
3064,Believer,American Authors
3065,Left Hand Free,alt-J
3066,Fever,The Black Keys
3067,Words As Weapons,Seether
3068,Magic,Coldplay
3069,Multiplied,NEEDTOBREATHE
3070,Back To The Shack,Weezer
3071,Peace,O.A.R.
3072,I Don't Want To Be Here Anymore,Rise Against
3073,Girls,The 1975
3074,Cardiac Arrest,Bad Suns
3075,Jungle,Jamie N Commons &
3076,We Are Done,The Madden Brothers
3077,Wrong Side Of Heaven,Five Finger Death Punch
3078,1000hp,Godsmack
3079,Earthquake Driver,Counting Crows
3080,Flaws,Bastille
3081,Ballast,Nothing More
3082,Every Other Freckle,alt-J
3083,Budapest,George Ezra
3084,All I Want,Kodaline
3085,Hunger Of The Pine,alt-J
3086,Until It's Gone,Linkin Park
3087,Gotta Get Away,The Black Keys
3088,My Demons,Starset
3089,I'm Only Joking,KONGOS
3090,This Means War,Avenged Sevenfold
3091,Do You,Spoon
3092,Thunder Clatter,Wild Cub
3093,Mess Is Mine,Vance Joy
3094,Hater,Korn
3095,The Negative One,Slipknot
3096,Last Love Song,ZZ Ward
3097,Beware The Dog,The Griswolds
3098,Can You Feel My Heart,Bring Me The Horizon
3099,Lazaretto,Jack White
3100,Habits (Stay High),Tove Lo
3101,A Sky Full Of Stars,Coldplay
3102,Centuries,Fall Out Boy
3103,Riptide,Vance Joy
3104,Pompeii,Bastille
3105,Stolen Dance,Milky Chance
3106,Take Me To Church,Hozier
3107,Come With Me Now,KONGOS
3108,Ain't It Fun,Paramore
3109,Left Hand Free,alt-J
3110,Dangerous,Big Data
3111,The Devil In I,Slipknot
3112,Girls,The 1975
3113,My Sweet Summer,The Dirty Heads
3114,Believer,American Authors
3115,Warriors,Imagine Dragons
3116,Flaws,Bastille
3117,Multiplied,NEEDTOBREATHE
3118,Back To The Shack,Weezer
3119,Every Other Freckle,alt-J
3120,Fever,The Black Keys
3121,Budapest,George Ezra
3122,Words As Weapons,Seether
3123,Arrows,Fences
3124,Hunger Of The Pine,alt-J
3125,What Are You Waiting For?,Nickelback
3126,Jungle,Jamie N Commons &
3127,Wrong Side Of Heaven,Five Finger Death Punch
3128,Gotta Get Away,The Black Keys
3129,I Don't Want To Be Here Anymore,Rise Against
3130,Shut Up And Dance,WALK THE MOON
3131,Everybody Wants To Rule The World,Lorde
3132,All I Want,Kodaline
3133,I'm Only Joking,KONGOS
3134,Edge Of A Revolution,Nickelback
3135,My Demons,Starset
3136,Mind Over Matter,Young The Giant
3137,Mess Is Mine,Vance Joy
3138,The Negative One,Slipknot
3139,Reflections,MisterWives
3140,Cigarette Daydreams,Cage The Elephant
3141,Work Song,Hozier
3142,World On Fire,Slash
3143,Beware The Dog,The Griswolds
3144,Ballast,Nothing More
3145,From Eden,Hozier
3146,Trainwreck 1979,Death From Above 1979
3147,Can You Feel My Heart,Bring Me The Horizon
3148,Not About Angels,Birdy
3149,Do You,Spoon
3150,Take Me To Church,Hozier
3151,Centuries,Fall Out Boy
3152,A Sky Full Of Stars,Coldplay
3153,Riptide,Vance Joy
3154,Stolen Dance,Milky Chance
3155,Come With Me Now,KONGOS
3156,Ain't It Fun,Paramore
3157,Dangerous,Big Data
3158,Yellow Flicker Beat,Lorde
3159,Something From Nothing,Foo Fighters
3160,Left Hand Free,alt-J
3161,Warriors,Imagine Dragons
3162,Shut Up And Dance,WALK THE MOON
3163,Reflections,MisterWives
3164,Flaws,Bastille
3165,Immortals,Fall Out Boy
3166,Back To The Shack,Weezer
3167,My Sweet Summer,The Dirty Heads
3168,The Devil In I,Slipknot
3169,Multiplied,NEEDTOBREATHE
3170,Budapest,George Ezra
3171,Gotta Get Away,The Black Keys
3172,Girls,The 1975
3173,I'm Only Joking,KONGOS
3174,Cigarette Daydreams,Cage The Elephant
3175,Arrows,Fences
3176,Every Other Freckle,alt-J
3177,Everywhere I Go (Kings And Queens),New Politics
3178,Work Song,Hozier
3179,Wrong Side Of Heaven,Five Finger Death Punch
3180,Mind Over Matter,Young The Giant
3181,From Eden,Hozier
3182,Angel Of Small Death And The Codeine Scene,Hozier
3183,Play Ball,AC/DC
3184,Figure It Out,Royal Blood
3185,Edge Of A Revolution,Nickelback
3186,Everybody Wants To Rule The World,Lorde
3187,My Demons,Starset
3188,Like Real People Do,Hozier
3189,Maybe I'm Amazed,Luke Wade
3190,Desire,Meg Myers
3191,Trainwreck 1979,Death From Above 1979
3192,Fools Gold,Fitz And The Tantrums
3193,Gooey,Glass Animals
3194,What Are You Waiting For?,Nickelback
3195,Battle Cry,Imagine Dragons
3196,I Am Machine,Three Days Grace
3197,Believer,American Authors
3198,The Only Way Out,Bush
3199,Can You Feel My Heart,Bring Me The Horizon
3200,Ho Hey,The Lumineers
3201,Home,Phillip Phillips
3202,It's Time,Imagine Dragons
3203,Some Nights,fun.
3204,The A Team,Ed Sheeran
3205,Little Talks,Of Monsters And Men
3206,I Will Wait,Mumford
3207,Radioactive,Imagine Dragons
3208,Too Close,Alex Clare
3209,Madness,Muse
3210,Stubborn Love,The Lumineers
